ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,OriginalURL,CroppedImageURL
00568c421d1592fa,xclick,Banana,1,0.211875,0.776875,0.217636,0.725141,1,0,0,0,0,6044979567_f6bb7cc263_o.jpg,Banana/6044979567_f6bb7cc263_o_285.jpg
005ae30846ee8b30,xclick,Orange,1,0.383125,0.48,0.869606,0.999062,0,0,0,0,0,9122036520_6f253f7509_o.jpg,Orange/9122036520_6f253f7509_o_286.jpg
005ae30846ee8b30,xclick,Orange,1,0.48375,0.610625,0.855535,0.999062,0,0,0,0,0,9122036520_6f253f7509_o.jpg,Orange/9122036520_6f253f7509_o_287.jpg
005ae30846ee8b30,xclick,Orange,1,0.575,0.68375,0.934334,0.999062,0,0,0,0,0,9122036520_6f253f7509_o.jpg,Orange/9122036520_6f253f7509_o_288.jpg
005ae30846ee8b30,xclick,Orange,1,0.68,0.77625,0.940901,0.999062,0,0,0,0,0,9122036520_6f253f7509_o.jpg,Orange/9122036520_6f253f7509_o_289.jpg
005ae30846ee8b30,xclick,Orange,1,0.77125,0.88375,0.919325,0.999062,0,0,0,0,0,9122036520_6f253f7509_o.jpg,Orange/9122036520_6f253f7509_o_290.jpg
006041901fa2e7b4,xclick,Apple,1,0.0275,0.831875,0.48366,0.999066,1,1,1,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_291.jpg
006041901fa2e7b4,xclick,Apple,1,0.310625,0.325625,0.229692,0.247432,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_292.jpg
006041901fa2e7b4,xclick,Apple,1,0.328125,0.34375,0.247432,0.262372,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_293.jpg
006041901fa2e7b4,xclick,Apple,1,0.3425,0.35625,0.220355,0.24183,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_294.jpg
006041901fa2e7b4,xclick,Apple,1,0.54875,0.66375,0.25116700000000003,0.309057,1,0,1,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_295.jpg
006041901fa2e7b4,xclick,Apple,1,0.731875,0.739375,0.246499,0.255836,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_296.jpg
006041901fa2e7b4,xclick,Apple,1,0.744375,0.751875,0.281046,0.294118,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_297.jpg
006041901fa2e7b4,xclick,Apple,1,0.75625,0.78875,0.965453,0.999066,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_298.jpg
006041901fa2e7b4,xclick,Apple,1,0.765,0.775,0.255836,0.263305,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_299.jpg
006041901fa2e7b4,xclick,Apple,1,0.77375,0.788125,0.355742,0.366947,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_300.jpg
006041901fa2e7b4,xclick,Apple,1,0.7775,0.786875,0.27357600000000004,0.281046,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_301.jpg
006041901fa2e7b4,xclick,Apple,1,0.805625,0.81625,0.284781,0.294118,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_302.jpg
006041901fa2e7b4,xclick,Apple,1,0.805625,0.8175,0.376284,0.386555,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_303.jpg
006041901fa2e7b4,xclick,Apple,1,0.81125,0.81875,0.29225,0.301587,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_304.jpg
006041901fa2e7b4,xclick,Apple,1,0.82125,0.83,0.290383,0.297852,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_305.jpg
006041901fa2e7b4,xclick,Apple,1,0.840625,0.9275,0.29972,0.338002,1,0,1,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_306.jpg
006041901fa2e7b4,xclick,Apple,1,0.8775,0.888125,0.35761,0.370682,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_307.jpg
006041901fa2e7b4,xclick,Apple,1,0.896875,0.905625,0.432306,0.443511,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_308.jpg
006041901fa2e7b4,xclick,Apple,1,0.92,0.93375,0.443511,0.452848,1,0,0,0,0,6223825374_2d3991f37a_o.jpg,Apple/6223825374_2d3991f37a_o_309.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.01875,0.140625,0.714583,0.989583,1,0,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_310.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.028125,0.1625,0.297917,0.65,1,0,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_311.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.089062,0.285937,0.0,0.404167,0,1,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_312.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.296875,0.548437,0.18125,0.777083,1,0,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_313.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.379687,0.717188,0.0,0.108333,0,1,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_314.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.496875,0.998438,0.566667,0.98125,0,1,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_315.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.545313,0.604688,0.960417,0.997917,0,1,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_316.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.58125,0.951563,0.0041670000000000006,0.514583,0,0,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_317.jpg
006241dfc0be4f49,xclick,Watermelon,1,0.959375,0.998438,0.0,0.0875,0,1,0,1,0,15117185531_2ed963ca6d_o.jpg,Watermelon/15117185531_2ed963ca6d_o_318.jpg
006824f8898a1dbb,xclick,Tomato,1,0.05875,0.951875,0.229375,0.86,0,0,0,0,0,7781972992_34c735946a_o.jpg,Tomato/7781972992_34c735946a_o_319.jpg
006824f8898a1dbb,xclick,Tomato,1,0.131875,0.5925,0.0,0.2425,0,1,0,0,0,7781972992_34c735946a_o.jpg,Tomato/7781972992_34c735946a_o_320.jpg
006aa68cd4fb9c37,xclick,Grape,1,0.0,0.95,0.3325,0.999167,1,1,1,0,0,17410455622_3bb2e674da_o.jpg,Grape/17410455622_3bb2e674da_o_321.jpg
006ac0b3d61f1ee9,xclick,Apple,1,0.17647100000000002,0.6699350000000001,0.359477,0.872549,0,0,0,0,0,8063720260_77fd715f74_o.jpg,Apple/8063720260_77fd715f74_o_322.jpg
006e0a3d99d16d60,xclick,Grape,1,0.230625,0.7425,0.25,0.87,1,0,1,0,0,152005110_51a5abbdb7_o.jpg,Grape/152005110_51a5abbdb7_o_324.jpg
006fa1aaac740d88,xclick,Tomato,1,0.168125,0.836875,0.043333,0.965556,0,0,0,0,0,15324078420_c289b22770_o.jpg,Tomato/15324078420_c289b22770_o_325.jpg
006fabb886d8c3ad,xclick,Banana,1,0.02375,0.46125,0.0,0.525,0,0,0,0,0,5299806937_fe45422cde_o.jpg,Banana/5299806937_fe45422cde_o_326.jpg
007050de32524db5,xclick,Apple,1,0.19375,0.319375,0.500938,0.636023,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_327.jpg
007050de32524db5,xclick,Apple,1,0.3275,0.453125,0.470919,0.637899,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_328.jpg
007050de32524db5,xclick,Apple,1,0.394375,0.51875,0.547842,0.639775,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_329.jpg
007050de32524db5,xclick,Apple,1,0.409375,0.551875,0.688555,0.868668,0,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_330.jpg
007050de32524db5,xclick,Apple,1,0.461875,0.5875,0.5,0.637899,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_331.jpg
007050de32524db5,xclick,Apple,1,0.546875,0.6875,0.58818,0.813321,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_332.jpg
007050de32524db5,xclick,Apple,1,0.57,0.72375,0.63227,0.873358,1,0,0,0,0,21530852948_f5eb270767_o.jpg,Apple/21530852948_f5eb270767_o_333.jpg
00730e60ab276b06,xclick,Apple,1,0.59125,0.736875,0.531895,0.738274,1,0,0,0,0,10005363385_643a271403_o.jpg,Apple/10005363385_643a271403_o_334.jpg
00760b4613f18ee9,xclick,Orange,1,0.0,0.999375,0.0,0.999167,0,1,1,0,0,416937732_2831ea8dda_o.jpg,Orange/416937732_2831ea8dda_o_350.jpg
00760b4613f18ee9,xclick,Grapefruit,1,0.0,0.999375,0.000833,0.999167,1,1,1,0,0,416937732_2831ea8dda_o.jpg,Grapefruit/416937732_2831ea8dda_o_351.jpg
007a0bec00a90a66,xclick,Apple,1,0.07157899999999999,0.515789,0.17507899999999998,0.477918,0,0,0,0,0,3963037931_115b25e6a3_o.jpg,Apple/3963037931_115b25e6a3_o_352.jpg
007b72da3eec5362,xclick,Tomato,1,0.27,0.300625,0.327563,0.422104,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_353.jpg
007b72da3eec5362,xclick,Tomato,1,0.27,0.325,0.6924100000000001,0.793609,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_354.jpg
007b72da3eec5362,xclick,Tomato,1,0.289375,0.343125,0.588549,0.715047,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_355.jpg
007b72da3eec5362,xclick,Tomato,1,0.3275,0.36625,0.266312,0.340879,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_356.jpg
007b72da3eec5362,xclick,Tomato,1,0.3275,0.398125,0.039947,0.221039,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_357.jpg
007b72da3eec5362,xclick,Tomato,1,0.48375,0.52625,0.549933,0.628495,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_358.jpg
007b72da3eec5362,xclick,Tomato,1,0.504375,0.543125,0.351531,0.466045,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_359.jpg
007b72da3eec5362,xclick,Tomato,1,0.556875,0.589375,0.073236,0.157124,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_360.jpg
007b72da3eec5362,xclick,Tomato,1,0.57,0.62625,0.206391,0.291611,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_361.jpg
007b72da3eec5362,xclick,Tomato,1,0.609375,0.655625,0.577896,0.668442,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_362.jpg
007b72da3eec5362,xclick,Tomato,1,0.7325,0.793125,0.494008,0.575233,1,0,0,0,0,8156502198_36255f5bec_o.jpg,Tomato/8156502198_36255f5bec_o_363.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.0,0.336667,0.30125,0.6075,1,1,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_364.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.041667,0.276667,0.1725,0.3075,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_365.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.201667,0.511667,0.2225,0.45875,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_366.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.225,0.36,0.1325,0.25,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_367.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.261667,0.936667,0.57625,0.99875,0,1,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_368.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.37,0.636667,0.15875,0.35625,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_369.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.473333,0.958333,0.32,0.6125,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_370.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.638333,0.94,0.2425,0.4125,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_371.jpg
007c29242dfb1d15,xclick,Strawberry,1,0.696667,0.94,0.20125,0.33875,1,0,0,0,0,2758347782_69bb9a3cb8_o.jpg,Strawberry/2758347782_69bb9a3cb8_o_372.jpg
007ec56b6529e036,xclick,Apple,1,0.33068800000000004,0.740741,0.269412,0.808235,1,0,0,0,0,114861054_a729a9c4b6_o.jpg,Apple/114861054_a729a9c4b6_o_373.jpg
007eebe8b7598602,xclick,Common fig,1,0.34625,0.568125,0.366667,0.52,0,0,0,0,0,8939863192_64cd917e3e_o.jpg,Common_fig/8939863192_64cd917e3e_o_374.jpg
007eebe8b7598602,xclick,Common fig,1,0.415625,0.643125,0.295833,0.399167,1,0,0,0,0,8939863192_64cd917e3e_o.jpg,Common_fig/8939863192_64cd917e3e_o_375.jpg
007eebe8b7598602,xclick,Common fig,1,0.559375,0.785,0.366667,0.513333,1,0,0,0,0,8939863192_64cd917e3e_o.jpg,Common_fig/8939863192_64cd917e3e_o_376.jpg
008469bd8213a981,xclick,Apple,1,0.380019,0.620915,0.30625,0.468125,1,0,0,0,0,6259140964_0d2d797337_o.jpg,Apple/6259140964_0d2d797337_o_377.jpg
0084b263c77b57e6,xclick,Tomato,1,0.402126,0.6135079999999999,0.008826,0.390997,1,0,0,0,0,207516197_1b3dfe9f1c_o.jpg,Tomato/207516197_1b3dfe9f1c_o_378.jpg
0084b263c77b57e6,xclick,Tomato,1,0.409006,0.63227,0.255075,0.659312,1,0,0,0,0,207516197_1b3dfe9f1c_o.jpg,Tomato/207516197_1b3dfe9f1c_o_379.jpg
0084b263c77b57e6,xclick,Tomato,1,0.558474,0.761101,0.50662,0.8649600000000001,1,0,0,0,0,207516197_1b3dfe9f1c_o.jpg,Tomato/207516197_1b3dfe9f1c_o_380.jpg
0084b263c77b57e6,xclick,Tomato,1,0.595372,0.7904939999999999,0.13592200000000002,0.51015,1,0,0,0,0,207516197_1b3dfe9f1c_o.jpg,Tomato/207516197_1b3dfe9f1c_o_381.jpg
0084b263c77b57e6,xclick,Tomato,1,0.7173229999999999,0.8874299999999999,0.368932,0.701677,1,0,0,0,0,207516197_1b3dfe9f1c_o.jpg,Tomato/207516197_1b3dfe9f1c_o_382.jpg
008746afa2fa8791,xclick,Watermelon,1,0.049375,0.46375,0.15,0.689167,1,0,0,0,0,9936983604_98518d162f_o.jpg,Watermelon/9936983604_98518d162f_o_383.jpg
008746afa2fa8791,xclick,Watermelon,1,0.2275,0.436875,0.059167,0.231667,1,0,0,0,0,9936983604_98518d162f_o.jpg,Watermelon/9936983604_98518d162f_o_384.jpg
008746afa2fa8791,xclick,Watermelon,1,0.355625,0.81875,0.4675,0.999167,0,1,0,0,0,9936983604_98518d162f_o.jpg,Watermelon/9936983604_98518d162f_o_385.jpg
008746afa2fa8791,xclick,Watermelon,1,0.65375,0.85125,0.4325,0.7225,1,0,0,0,0,9936983604_98518d162f_o.jpg,Watermelon/9936983604_98518d162f_o_386.jpg
00881627629888f6,xclick,Apple,1,0.369375,0.580625,0.640713,0.994371,0,0,0,0,0,1211348202_045574c6ea_o.jpg,Apple/1211348202_045574c6ea_o_387.jpg
008918121d57aecd,xclick,Pear,1,0.40375,0.681875,0.620833,0.823333,0,0,0,0,0,4983003931_9f3a6eb723_o.jpg,Pear/4983003931_9f3a6eb723_o_388.jpg
008918121d57aecd,xclick,Pear,1,0.4825,0.785,0.205833,0.369167,1,0,0,0,0,4983003931_9f3a6eb723_o.jpg,Pear/4983003931_9f3a6eb723_o_389.jpg
008b7c52a28a3dcd,xclick,Strawberry,1,0.566875,0.869375,0.813321,0.996248,1,0,0,0,0,4398853205_883b1e4a2d_o.jpg,Strawberry/4398853205_883b1e4a2d_o_390.jpg
008b7c52a28a3dcd,xclick,Strawberry,1,0.755625,0.9925,0.744841,0.879925,1,0,0,0,0,4398853205_883b1e4a2d_o.jpg,Strawberry/4398853205_883b1e4a2d_o_391.jpg
008bd61473719433,xclick,Lemon,1,0.2425,0.315625,0.492736,0.6561739999999999,1,0,0,1,0,8674002794_7477591d35_o.jpg,Lemon/8674002794_7477591d35_o_392.jpg
008bd61473719433,xclick,Lemon,1,0.280625,0.3925,0.445521,0.653753,1,0,0,1,0,8674002794_7477591d35_o.jpg,Lemon/8674002794_7477591d35_o_393.jpg
008bd61473719433,xclick,Lemon,1,0.72,0.785625,0.460048,0.644068,1,0,0,1,0,8674002794_7477591d35_o.jpg,Lemon/8674002794_7477591d35_o_394.jpg
008bd61473719433,xclick,Lemon,1,0.76,0.87,0.443099,0.646489,1,0,0,1,0,8674002794_7477591d35_o.jpg,Lemon/8674002794_7477591d35_o_395.jpg
008c0116989c3edd,xclick,Orange,1,0.023438,0.304688,0.351562,0.66276,0,0,0,0,0,3473538147_16d37e7c68_o.jpg,Orange/3473538147_16d37e7c68_o_396.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.1625,0.2475,0.290833,0.394167,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_397.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.2125,0.275,0.6975,0.764167,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_398.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.269375,0.306875,0.715,0.785,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_399.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.39125,0.44625,0.25166700000000003,0.3275,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_400.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.429375,0.48875,0.445,0.513333,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_401.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.70375,0.774375,0.130833,0.225833,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_402.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.7875,0.841875,0.4375,0.494167,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_403.jpg
008c8e7f85dc5fd9,xclick,Tomato,1,0.85625,0.918125,0.430833,0.52,0,0,0,0,0,2850133896_491e2151c9_o.jpg,Tomato/2850133896_491e2151c9_o_404.jpg
009abc95cbdb32ba,activemil,Tomato,1,0.058333,0.268056,0.010733,0.268336,-1,-1,-1,-1,-1,3439262187_98cb9f95c1_o.jpg,Tomato/3439262187_98cb9f95c1_o_405.jpg
009abc95cbdb32ba,xclick,Tomato,1,0.008333,0.976389,0.0,0.998211,0,1,1,0,0,3439262187_98cb9f95c1_o.jpg,Tomato/3439262187_98cb9f95c1_o_406.jpg
009b02d58c46ed73,xclick,Grape,1,0.100781,0.397656,0.253125,0.995833,1,0,1,0,0,3940121738_8422401a3e_o.jpg,Grape/3940121738_8422401a3e_o_407.jpg
009e483fe67bcf00,xclick,Tomato,1,0.445,0.615625,0.0,0.21,1,1,0,0,0,6518209267_28ceded312_o.jpg,Tomato/6518209267_28ceded312_o_408.jpg
009e483fe67bcf00,xclick,Tomato,1,0.600625,0.788125,0.051667,0.301667,1,0,0,0,0,6518209267_28ceded312_o.jpg,Tomato/6518209267_28ceded312_o_409.jpg
009ee2c0953bf956,activemil,Peach,1,0.536875,0.959375,0.494281,0.992647,-1,-1,-1,-1,-1,4797051700_bc30bd2bb8_o.jpg,Peach/4797051700_bc30bd2bb8_o_410.jpg
009ee2c0953bf956,activemil,Mango,1,0.413125,0.658125,0.002451,0.323529,-1,-1,-1,-1,-1,4797051700_bc30bd2bb8_o.jpg,Mango/4797051700_bc30bd2bb8_o_411.jpg
009ee2c0953bf956,xclick,Peach,1,0.0,0.999375,0.0,0.999183,1,1,1,0,0,4797051700_bc30bd2bb8_o.jpg,Peach/4797051700_bc30bd2bb8_o_412.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.21,0.655625,0.208098,0.7062149999999999,1,0,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_413.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.21375,0.656875,0.213748,0.715631,1,0,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_414.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.653125,0.845625,0.0,0.159134,1,1,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_415.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.665625,0.8475,0.0,0.156309,1,1,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_416.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.851875,0.999375,0.0,0.179849,1,1,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_417.jpg
00a5ae275e1ebe39,xclick,Grape,1,0.859375,0.999375,0.0,0.177024,1,1,1,0,0,7026648519_95591ce038_o.jpg,Grape/7026648519_95591ce038_o_418.jpg
00a70c466ad1fe24,xclick,Apple,1,0.013672,0.068359,0.6793560000000001,0.752562,1,0,0,0,0,4996605566_542693ea7b_o.jpg,Apple/4996605566_542693ea7b_o_419.jpg
00a70c466ad1fe24,xclick,Apple,1,0.337891,0.536133,0.212299,0.468521,1,0,1,0,0,4996605566_542693ea7b_o.jpg,Apple/4996605566_542693ea7b_o_420.jpg
00a70c466ad1fe24,xclick,Mango,1,0.26757800000000004,0.30761700000000003,0.232796,0.291362,0,0,0,0,0,4996605566_542693ea7b_o.jpg,Mango/4996605566_542693ea7b_o_421.jpg
00a70c466ad1fe24,xclick,Pineapple,1,0.33105500000000004,0.378906,0.01757,0.22694,1,0,0,0,0,4996605566_542693ea7b_o.jpg,Pineapple/4996605566_542693ea7b_o_422.jpg
00a70c466ad1fe24,xclick,Pineapple,1,0.356445,0.429688,0.014641,0.241581,1,0,0,0,0,4996605566_542693ea7b_o.jpg,Pineapple/4996605566_542693ea7b_o_423.jpg
00a70c466ad1fe24,xclick,Pineapple,1,0.395508,0.4697270000000001,0.0,0.257687,1,0,0,0,0,4996605566_542693ea7b_o.jpg,Pineapple/4996605566_542693ea7b_o_424.jpg
00a7cfe91b31b431,activemil,Pomegranate,1,0.50625,0.889375,0.095833,0.580833,-1,-1,-1,-1,-1,15825107328_22a38fd988_o.jpg,Pomegranate/15825107328_22a38fd988_o_425.jpg
00ab96210ab6c0a2,xclick,Strawberry,1,0.31375,0.43375,0.733438,0.843849,0,0,0,0,0,7805664950_4d3b72563d_o.jpg,Strawberry/7805664950_4d3b72563d_o_426.jpg
00ab96210ab6c0a2,xclick,Strawberry,1,0.470625,0.578125,0.8107260000000001,0.925867,0,0,0,0,0,7805664950_4d3b72563d_o.jpg,Strawberry/7805664950_4d3b72563d_o_427.jpg
00abd6c330940887,xclick,Tomato,1,0.404375,0.7375,0.473189,0.91063,1,0,0,0,0,1426617292_daf6d32bf9_o.jpg,Tomato/1426617292_daf6d32bf9_o_428.jpg
00ac03de349a3c5b,xclick,Banana,1,0.0975,0.835,0.242026,0.905253,0,0,0,0,0,12644808073_f1f132e9cf_o.jpg,Banana/12644808073_f1f132e9cf_o_429.jpg
00af886180e9eaec,xclick,Tomato,1,0.09375,0.2525,0.375,0.611667,1,0,0,0,0,6239183380_51ba8514b4_o.jpg,Tomato/6239183380_51ba8514b4_o_430.jpg
00af886180e9eaec,xclick,Tomato,1,0.244375,0.41375,0.35,0.594167,1,0,0,0,0,6239183380_51ba8514b4_o.jpg,Tomato/6239183380_51ba8514b4_o_431.jpg
00b00a2d950376eb,activemil,Apple,1,0.389648,0.476562,0.65625,0.810764,-1,-1,-1,-1,-1,3467883577_93c794fa4e_o.jpg,Apple/3467883577_93c794fa4e_o_432.jpg
00b00a2d950376eb,xclick,Apple,1,0.370117,0.609375,0.519097,0.807292,1,0,1,0,0,3467883577_93c794fa4e_o.jpg,Apple/3467883577_93c794fa4e_o_433.jpg
00b00a2d950376eb,xclick,Apple,1,0.484375,0.5722659999999999,0.657986,0.807292,0,0,0,0,0,3467883577_93c794fa4e_o.jpg,Apple/3467883577_93c794fa4e_o_434.jpg
00b03131784f9607,xclick,Tomato,1,0.16625,0.295625,0.7125,0.844167,0,0,0,0,0,14617043624_b1629e7af7_o.jpg,Tomato/14617043624_b1629e7af7_o_435.jpg
00b03131784f9607,xclick,Tomato,1,0.214375,0.35375,0.594167,0.725833,0,0,0,0,0,14617043624_b1629e7af7_o.jpg,Tomato/14617043624_b1629e7af7_o_436.jpg
00b6c796919ea125,xclick,Grape,1,0.000942,0.062147,0.64375,0.6725,1,0,0,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_437.jpg
00b6c796919ea125,xclick,Grape,1,0.033898000000000005,0.078154,0.65375,0.68625,1,0,0,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_438.jpg
00b6c796919ea125,xclick,Grape,1,0.033898000000000005,0.525424,0.48625,0.82125,1,1,1,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_439.jpg
00b6c796919ea125,xclick,Grape,1,0.039548,0.118644,0.905,0.9475,1,0,0,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_440.jpg
00b6c796919ea125,xclick,Grape,1,0.062147,0.106403,0.8675,0.89625,0,0,0,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_441.jpg
00b6c796919ea125,xclick,Grape,1,0.330508,0.7137479999999999,0.804375,0.99875,1,1,1,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_442.jpg
00b6c796919ea125,xclick,Grape,1,0.710923,0.999058,0.54125,0.856875,1,1,1,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_443.jpg
00b6c796919ea125,xclick,Grape,1,0.759887,0.999058,0.0,0.158125,1,1,1,0,0,5875322584_ea82252337_o.jpg,Grape/5875322584_ea82252337_o_444.jpg
